Receptor	TF	Key
BMPR1A	NR4A1	BMPR1A_NR4A1
BMPR1A	BRCA1	BMPR1A_BRCA1
BMPR1A	FOXC2	BMPR1A_FOXC2
BMPR1A	AR	BMPR1A_AR
BMPR1A	SMARCA4	BMPR1A_SMARCA4
BMPR1A	FOXC1	BMPR1A_FOXC1
BMPR1A	MEN1	BMPR1A_MEN1
BMPR1A	NOTCH3	BMPR1A_NOTCH3
BMPR1A	GLI1	BMPR1A_GLI1
BMPR1A	CDX1	BMPR1A_CDX1
BMPR1A	SNAI2	BMPR1A_SNAI2
BMPR1A	NR1H2	BMPR1A_NR1H2
BMPR1A	SMURF2	BMPR1A_SMURF2
BMPR1A	KAT2B	BMPR1A_KAT2B
BMPR1A	IRF6	BMPR1A_IRF6
BMPR1A	EZH2	BMPR1A_EZH2
BMPR1A	RARA	BMPR1A_RARA
BMPR1A	HIF1A	BMPR1A_HIF1A
BMPR1A	ETV5	BMPR1A_ETV5
BMPR1A	PAWR	BMPR1A_PAWR
BMPR1A	RBL1	BMPR1A_RBL1
BMPR1A	TBX2	BMPR1A_TBX2
BMPR1A	SMARCB1	BMPR1A_SMARCB1
BMPR1A	FOXA2	BMPR1A_FOXA2
BMPR1A	FOXG1	BMPR1A_FOXG1
BMPR1A	RBPJ	BMPR1A_RBPJ
BMPR1A	E2F6	BMPR1A_E2F6
BMPR1A	GATA2	BMPR1A_GATA2
PTCH2	NR3C2	PTCH2_NR3C2
PTCH2	MYCN	PTCH2_MYCN
PTCH2	RUNX2	PTCH2_RUNX2
PTCH2	MEIS1	PTCH2_MEIS1
PTCH2	HES6	PTCH2_HES6
PTCH2	APC	PTCH2_APC
PTCH2	FOXL1	PTCH2_FOXL1
PTCH2	LMX1B	PTCH2_LMX1B
PTCH2	NKX2-1	PTCH2_NKX2-1
PTCH2	CITED2	PTCH2_CITED2
PTCH2	WWP1	PTCH2_WWP1
PTCH2	HAND2	PTCH2_HAND2
PTCH2	PAX3	PTCH2_PAX3
PTCH2	SOX9	PTCH2_SOX9
PTCH2	TBX20	PTCH2_TBX20
PTCH2	POLR1A	PTCH2_POLR1A
PTCH2	PAX8	PTCH2_PAX8
PTCH2	TTF2	PTCH2_TTF2
PTCH2	RBL2	PTCH2_RBL2
PTCH2	TP53	PTCH2_TP53
PTCH2	MKL1	PTCH2_MKL1
PTCH2	CREB1	PTCH2_CREB1
PTCH2	TBP	PTCH2_TBP
PTCH2	RB1	PTCH2_RB1
PTCH2	XRCC5	PTCH2_XRCC5
PTCH2	PAX2	PTCH2_PAX2
PTCH2	NKX2-5	PTCH2_NKX2-5
PTCH2	BRCA2	PTCH2_BRCA2
PTCH2	MDM4	PTCH2_MDM4
PTCH2	NANOG	PTCH2_NANOG
PTCH2	SNAI1	PTCH2_SNAI1
PTCH2	FOXF1	PTCH2_FOXF1
PTCH2	ZNF383	PTCH2_ZNF383
PTCH2	CUX1	PTCH2_CUX1
PTCH2	ZIC1	PTCH2_ZIC1
PTCH2	HNF4A	PTCH2_HNF4A
PTCH2	ESR1	PTCH2_ESR1
PTCH2	GLI2	PTCH2_GLI2
PTCH2	MYOD1	PTCH2_MYOD1
PTCH2	EGF	PTCH2_EGF
PTCH2	POU5F1	PTCH2_POU5F1
PTCH2	PTF1A	PTCH2_PTF1A
PTCH2	EBF1	PTCH2_EBF1
PTCH2	ATOH1	PTCH2_ATOH1
PTCH2	ARID1A	PTCH2_ARID1A
PTCH2	NF1	PTCH2_NF1
PTCH2	PAX6	PTCH2_PAX6
PTCH2	GLI3	PTCH2_GLI3
PTCH2	SOX2	PTCH2_SOX2
PTCH2	RUNX3	PTCH2_RUNX3
PTCH2	BMI1	PTCH2_BMI1
PTCH2	LEF1	PTCH2_LEF1
PTCH2	SOX4	PTCH2_SOX4
PTCH2	ATM	PTCH2_ATM
PTCH2	TCF7	PTCH2_TCF7
PTCH2	PITX2	PTCH2_PITX2
PTCH2	MSX1	PTCH2_MSX1
PTCH2	SIX1	PTCH2_SIX1
PTCH2	SOX10	PTCH2_SOX10
PTCH2	MDM2	PTCH2_MDM2
PTCH2	CDX2	PTCH2_CDX2
PTCH2	ISL1	PTCH2_ISL1
PTCH2	PAX1	PTCH2_PAX1
PTCH2	OLIG2	PTCH2_OLIG2
PTCH2	HOXD13	PTCH2_HOXD13
PTCH2	FOXE1	PTCH2_FOXE1
PTCH2	NEUROD1	PTCH2_NEUROD1
PTCH2	HOXD9	PTCH2_HOXD9
PTCH2	BRCA1	PTCH2_BRCA1
PTCH2	TBX3	PTCH2_TBX3
PTCH2	MEN1	PTCH2_MEN1
PTCH2	NOTCH3	PTCH2_NOTCH3
PTCH2	EBF3	PTCH2_EBF3
PTCH2	GLI1	PTCH2_GLI1
PTCH2	ZEB1	PTCH2_ZEB1
PTCH2	SNAI2	PTCH2_SNAI2
PTCH2	CTNNB1	PTCH2_CTNNB1
PTCH2	NCOA4	PTCH2_NCOA4
PTCH2	MYC	PTCH2_MYC
PTCH2	SMURF2	PTCH2_SMURF2
PTCH2	EGR1	PTCH2_EGR1
PTCH2	LHX2	PTCH2_LHX2
PTCH2	SMAD4	PTCH2_SMAD4
PTCH2	RARA	PTCH2_RARA
PTCH2	HIRA	PTCH2_HIRA
PTCH2	ASCL1	PTCH2_ASCL1
PTCH2	RBL1	PTCH2_RBL1
PTCH2	TBX2	PTCH2_TBX2
PTCH2	FOXA2	PTCH2_FOXA2
PTCH2	TCF7L2	PTCH2_TCF7L2
PTCH2	EN1	PTCH2_EN1
PTCH2	NKX2-2	PTCH2_NKX2-2
PTCH2	FOXM1	PTCH2_FOXM1
PTCH2	RBPJ	PTCH2_RBPJ
PTCH2	MSX2	PTCH2_MSX2
CD40	STAT4	CD40_STAT4
CD40	UBTF	CD40_UBTF
CD40	AIRE	CD40_AIRE
CD40	JUN	CD40_JUN
CD40	IFI16	CD40_IFI16
CD40	FOSL1	CD40_FOSL1
CD40	MAF	CD40_MAF
CD40	RUNX2	CD40_RUNX2
CD40	NR3C1	CD40_NR3C1
CD40	ZFP36	CD40_ZFP36
CD40	TBX21	CD40_TBX21
CD40	ZFP36L1	CD40_ZFP36L1
CD40	ID3	CD40_ID3
CD40	STAT2	CD40_STAT2
CD40	WWP1	CD40_WWP1
CD40	GATA1	CD40_GATA1
CD40	HAND2	CD40_HAND2
CD40	FOS	CD40_FOS
CD40	SRF	CD40_SRF
CD40	HDAC5	CD40_HDAC5
CD40	TRAF6	CD40_TRAF6
CD40	NFAT5	CD40_NFAT5
CD40	BATF	CD40_BATF
CD40	FOXP3	CD40_FOXP3
CD40	TBR1	CD40_TBR1
CD40	XRCC6	CD40_XRCC6
CD40	NFKB2	CD40_NFKB2
CD40	KLF9	CD40_KLF9
CD40	IRF2	CD40_IRF2
CD40	TNFAIP3	CD40_TNFAIP3
CD40	IRF9	CD40_IRF9
CD40	TP53	CD40_TP53
CD40	CREB1	CD40_CREB1
CD40	XRCC5	CD40_XRCC5
CD40	HDAC3	CD40_HDAC3
CD40	KLF1	CD40_KLF1
CD40	BRCA2	CD40_BRCA2
CD40	AHR	CD40_AHR
CD40	NFKB1	CD40_NFKB1
CD40	TFDP1	CD40_TFDP1
CD40	NFKBIA	CD40_NFKBIA
CD40	HNRNPD	CD40_HNRNPD
CD40	SP1	CD40_SP1
CD40	KLF7	CD40_KLF7
CD40	NANOG	CD40_NANOG
CD40	SMAD3	CD40_SMAD3
CD40	DAXX	CD40_DAXX
CD40	RORC	CD40_RORC
CD40	TP73	CD40_TP73
CD40	JUNB	CD40_JUNB
CD40	SMAD2	CD40_SMAD2
CD40	ATF3	CD40_ATF3
CD40	NCOR1	CD40_NCOR1
CD40	CREBBP	CD40_CREBBP
CD40	ESR1	CD40_ESR1
CD40	XBP1	CD40_XBP1
CD40	IRF1	CD40_IRF1
CD40	MYOD1	CD40_MYOD1
CD40	BACH2	CD40_BACH2
CD40	TCF19	CD40_TCF19
CD40	EGF	CD40_EGF
CD40	POU5F1	CD40_POU5F1
CD40	BARD1	CD40_BARD1
CD40	VDR	CD40_VDR
CD40	EBF1	CD40_EBF1
CD40	NFIL3	CD40_NFIL3
CD40	ATF4	CD40_ATF4
CD40	FOSB	CD40_FOSB
CD40	LIN28A	CD40_LIN28A
CD40	NFATC1	CD40_NFATC1
CD40	PPARGC1A	CD40_PPARGC1A
CD40	RAD51	CD40_RAD51
CD40	HLX	CD40_HLX
CD40	IRF4	CD40_IRF4
CD40	NFKBIB	CD40_NFKBIB
CD40	GATA3	CD40_GATA3
CD40	STAT6	CD40_STAT6
CD40	STAT5A	CD40_STAT5A
CD40	KLF4	CD40_KLF4
CD40	FOXO3	CD40_FOXO3
CD40	EGR2	CD40_EGR2
CD40	NFATC2	CD40_NFATC2
CD40	CIITA	CD40_CIITA
CD40	WT1	CD40_WT1
CD40	ID2	CD40_ID2
CD40	SMAD7	CD40_SMAD7
CD40	KAT5	CD40_KAT5
CD40	TSC22D3	CD40_TSC22D3
CD40	EHMT2	CD40_EHMT2
CD40	NF1	CD40_NF1
CD40	GLI3	CD40_GLI3
CD40	TRPS1	CD40_TRPS1
CD40	STAT1	CD40_STAT1
CD40	IRF8	CD40_IRF8
CD40	STAT5B	CD40_STAT5B
CD40	TCF3	CD40_TCF3
CD40	MYOCD	CD40_MYOCD
CD40	SOX2	CD40_SOX2
CD40	HOXA9	CD40_HOXA9
CD40	TCF4	CD40_TCF4
CD40	PIAS1	CD40_PIAS1
CD40	BCL3	CD40_BCL3
CD40	RUNX3	CD40_RUNX3
CD40	SP100	CD40_SP100
CD40	BMI1	CD40_BMI1
CD40	IRF7	CD40_IRF7
CD40	EP300	CD40_EP300
CD40	PREB	CD40_PREB
CD40	LEF1	CD40_LEF1
CD40	ATM	CD40_ATM
CD40	RXRA	CD40_RXRA
CD40	IKZF1	CD40_IKZF1
CD40	IRF3	CD40_IRF3
CD40	LYL1	CD40_LYL1
CD40	EOMES	CD40_EOMES
CD40	RELB	CD40_RELB
CD40	FOXO1	CD40_FOXO1
CD40	TP63	CD40_TP63
CD40	USF1	CD40_USF1
CD40	ABL1	CD40_ABL1
CD40	PRDM2	CD40_PRDM2
CD40	POU2AF1	CD40_POU2AF1
CD40	IRF5	CD40_IRF5
CD40	MDM2	CD40_MDM2
CD40	ETS1	CD40_ETS1
CD40	STAT3	CD40_STAT3
CD40	ZBTB16	CD40_ZBTB16
CD40	FOXN1	CD40_FOXN1
CD40	CEBPA	CD40_CEBPA
CD40	ATF6	CD40_ATF6
CD40	IKBKB	CD40_IKBKB
CD40	KLF6	CD40_KLF6
CD40	PIAS4	CD40_PIAS4
CD40	PGR	CD40_PGR
CD40	REL	CD40_REL
CD40	TP53BP1	CD40_TP53BP1
CD40	RELA	CD40_RELA
CD40	CEBPB	CD40_CEBPB
CD40	NR4A1	CD40_NR4A1
CD40	ETS2	CD40_ETS2
CD40	KLF12	CD40_KLF12
CD40	BRCA1	CD40_BRCA1
CD40	TRIM25	CD40_TRIM25
CD40	AR	CD40_AR
CD40	TBX3	CD40_TBX3
CD40	SPI1	CD40_SPI1
CD40	SIRT1	CD40_SIRT1
CD40	RFXANK	CD40_RFXANK
CD40	CEBPD	CD40_CEBPD
CD40	PER2	CD40_PER2
CD40	ZEB1	CD40_ZEB1
CD40	CTNNB1	CD40_CTNNB1
CD40	NCOA6	CD40_NCOA6
CD40	MAX	CD40_MAX
CD40	MYC	CD40_MYC
CD40	NPM1	CD40_NPM1
CD40	SMURF2	CD40_SMURF2
CD40	EGR1	CD40_EGR1
CD40	HDAC1	CD40_HDAC1
CD40	SPIB	CD40_SPIB
CD40	NELFCD	CD40_NELFCD
CD40	BCL6	CD40_BCL6
CD40	APEX1	CD40_APEX1
CD40	APBB1	CD40_APBB1
CD40	KAT2B	CD40_KAT2B
CD40	BHLHE41	CD40_BHLHE41
CD40	CLOCK	CD40_CLOCK
CD40	ARNTL	CD40_ARNTL
CD40	IRF6	CD40_IRF6
CD40	SMAD4	CD40_SMAD4
CD40	EZH2	CD40_EZH2
CD40	RARA	CD40_RARA
CD40	HIF1A	CD40_HIF1A
CD40	DDIT3	CD40_DDIT3
CD40	HOXD3	CD40_HOXD3
CD40	NR2C2	CD40_NR2C2
CD40	PRDM1	CD40_PRDM1
CD40	KLF2	CD40_KLF2
CD40	ENO1	CD40_ENO1
CD40	PPARG	CD40_PPARG
CD40	FHL2	CD40_FHL2
CD40	NFKBIZ	CD40_NFKBIZ
CD40	RBPJ	CD40_RBPJ
CD40	PAX5	CD40_PAX5
CD40	SREBF2	CD40_SREBF2
MPL	JUN	MPL_JUN
MPL	SETBP1	MPL_SETBP1
MPL	STAT1	MPL_STAT1
MPL	MEIS1	MPL_MEIS1
MPL	SATB1	MPL_SATB1
MPL	STAT5B	MPL_STAT5B
MPL	TCF3	MPL_TCF3
MPL	HOXA9	MPL_HOXA9
MPL	MAFG	MPL_MAFG
MPL	EHF	MPL_EHF
MPL	ID1	MPL_ID1
MPL	GATA1	MPL_GATA1
MPL	BMI1	MPL_BMI1
MPL	EP300	MPL_EP300
MPL	PREB	MPL_PREB
MPL	HHEX	MPL_HHEX
MPL	IKZF1	MPL_IKZF1
MPL	HIF3A	MPL_HIF3A
MPL	LYL1	MPL_LYL1
MPL	GTF2I	MPL_GTF2I
MPL	DNMT3A	MPL_DNMT3A
MPL	RUNX1	MPL_RUNX1
MPL	ABL1	MPL_ABL1
MPL	SP7	MPL_SP7
MPL	HOXB4	MPL_HOXB4
MPL	ETS1	MPL_ETS1
MPL	TP53	MPL_TP53
MPL	MKL1	MPL_MKL1
MPL	STAT3	MPL_STAT3
MPL	MYB	MPL_MYB
MPL	GFI1	MPL_GFI1
MPL	CEBPA	MPL_CEBPA
MPL	RUNX1T1	MPL_RUNX1T1
MPL	LDB1	MPL_LDB1
MPL	KLF1	MPL_KLF1
MPL	FLI1	MPL_FLI1
MPL	ETV6	MPL_ETV6
MPL	CEBPB	MPL_CEBPB
MPL	SP1	MPL_SP1
MPL	PLAG1	MPL_PLAG1
MPL	AR	MPL_AR
MPL	SPI1	MPL_SPI1
MPL	NRF1	MPL_NRF1
MPL	ASXL1	MPL_ASXL1
MPL	HTATIP2	MPL_HTATIP2
MPL	NCOA2	MPL_NCOA2
MPL	TAL1	MPL_TAL1
MPL	CTNNB1	MPL_CTNNB1
MPL	ELF4	MPL_ELF4
MPL	MYC	MPL_MYC
MPL	GFI1B	MPL_GFI1B
MPL	NPM1	MPL_NPM1
MPL	CREBBP	MPL_CREBBP
MPL	KAT6A	MPL_KAT6A
MPL	PBX1	MPL_PBX1
MPL	NFE2	MPL_NFE2
MPL	EGF	MPL_EGF
MPL	EZH2	MPL_EZH2
MPL	PLAGL2	MPL_PLAGL2
MPL	HIF1A	MPL_HIF1A
MPL	SUZ12	MPL_SUZ12
MPL	TWIST1	MPL_TWIST1
MPL	STAT5A	MPL_STAT5A
MPL	CBFA2T3	MPL_CBFA2T3
MPL	LMO2	MPL_LMO2
MPL	GATA2	MPL_GATA2
MPL	LRRFIP1	MPL_LRRFIP1
MPL	PAX5	MPL_PAX5
MPL	KAT5	MPL_KAT5
TIE1	CREB3L4	TIE1_CREB3L4
TIE1	JUN	TIE1_JUN
TIE1	RARG	TIE1_RARG
TIE1	GATA1	TIE1_GATA1
TIE1	HOXA5	TIE1_HOXA5
TIE1	SOX9	TIE1_SOX9
TIE1	HHEX	TIE1_HHEX
TIE1	FOS	TIE1_FOS
TIE1	HOXD1	TIE1_HOXD1
TIE1	SP7	TIE1_SP7
TIE1	TP53	TIE1_TP53
TIE1	CREB1	TIE1_CREB1
TIE1	ATRX	TIE1_ATRX
TIE1	ERF	TIE1_ERF
TIE1	NKX2-5	TIE1_NKX2-5
TIE1	FLI1	TIE1_FLI1
TIE1	SIN3A	TIE1_SIN3A
TIE1	ERG	TIE1_ERG
TIE1	NANOG	TIE1_NANOG
TIE1	HEY2	TIE1_HEY2
TIE1	SNAI1	TIE1_SNAI1
TIE1	SMAD3	TIE1_SMAD3
TIE1	SMAD2	TIE1_SMAD2
TIE1	TAL1	TIE1_TAL1
TIE1	HNF4A	TIE1_HNF4A
TIE1	ESR1	TIE1_ESR1
TIE1	MYOG	TIE1_MYOG
TIE1	MYOD1	TIE1_MYOD1
TIE1	EGF	TIE1_EGF
TIE1	POU5F1	TIE1_POU5F1
TIE1	PROX1	TIE1_PROX1
TIE1	EPAS1	TIE1_EPAS1
TIE1	NFATC1	TIE1_NFATC1
TIE1	HOXB7	TIE1_HOXB7
TIE1	STAT6	TIE1_STAT6
TIE1	TWIST1	TIE1_TWIST1
TIE1	NR2F2	TIE1_NR2F2
TIE1	STAT5A	TIE1_STAT5A
TIE1	ETV4	TIE1_ETV4
TIE1	KLF4	TIE1_KLF4
TIE1	LMO2	TIE1_LMO2
TIE1	WT1	TIE1_WT1
TIE1	RORA	TIE1_RORA
TIE1	STAT1	TIE1_STAT1
TIE1	SOX17	TIE1_SOX17
TIE1	STAT5B	TIE1_STAT5B
TIE1	MEF2C	TIE1_MEF2C
TIE1	MYOCD	TIE1_MYOCD
TIE1	SOX2	TIE1_SOX2
TIE1	EP300	TIE1_EP300
TIE1	ATM	TIE1_ATM
TIE1	HEY1	TIE1_HEY1
TIE1	GTF2I	TIE1_GTF2I
TIE1	FOXO1	TIE1_FOXO1
TIE1	MSX1	TIE1_MSX1
TIE1	ABL1	TIE1_ABL1
TIE1	SOX10	TIE1_SOX10
TIE1	ETS1	TIE1_ETS1
TIE1	STAT3	TIE1_STAT3
TIE1	ATF6	TIE1_ATF6
TIE1	ELK4	TIE1_ELK4
TIE1	REL	TIE1_REL
TIE1	ZEB2	TIE1_ZEB2
TIE1	ETS2	TIE1_ETS2
TIE1	FOXC2	TIE1_FOXC2
TIE1	AR	TIE1_AR
TIE1	SPI1	TIE1_SPI1
TIE1	NOTCH3	TIE1_NOTCH3
TIE1	SNAI2	TIE1_SNAI2
TIE1	CTNNB1	TIE1_CTNNB1
TIE1	GATA4	TIE1_GATA4
TIE1	MYC	TIE1_MYC
TIE1	ELF2	TIE1_ELF2
TIE1	SMAD4	TIE1_SMAD4
TIE1	HIF1A	TIE1_HIF1A
TIE1	CREB3	TIE1_CREB3
TIE1	CREB3L1	TIE1_CREB3L1
TIE1	KLF2	TIE1_KLF2
TIE1	E2F4	TIE1_E2F4
TIE1	FOXM1	TIE1_FOXM1
TIE1	GATA2	TIE1_GATA2
NGFRAP1	JUN	NGFRAP1_JUN
NGFRAP1	NHLH2	NGFRAP1_NHLH2
NGFRAP1	ING4	NGFRAP1_ING4
NGFRAP1	TRAF6	NGFRAP1_TRAF6
NGFRAP1	TP53	NGFRAP1_TP53
NGFRAP1	TFPT	NGFRAP1_TFPT
NGFRAP1	LDB1	NGFRAP1_LDB1
NGFRAP1	MYC	NGFRAP1_MYC
NGFRAP1	ESR1	NGFRAP1_ESR1
NGFRAP1	RNF14	NGFRAP1_RNF14
NGFRAP1	LMO2	NGFRAP1_LMO2
SDC4	JUN	SDC4_JUN
SDC4	HDGF	SDC4_HDGF
SDC4	ARNT	SDC4_ARNT
SDC4	FOSL1	SDC4_FOSL1
